,id,cuisine
7512,1576,french
7513,4293,mexican
7514,8292,italian
7515,9704,italian
7516,2675,mexican
7517,1664,mexican
7518,4488,greek
7519,46837,french
7520,42167,chinese
7521,46449,filipino
7522,26984,french
7523,26665,southern_us
7524,40053,french
7525,10691,indian
7526,47916,italian
7527,10955,french
7528,13514,southern_us
7529,22487,mexican
7530,34831,southern_us
7531,23650,french
7532,34852,italian
7533,28749,spanish
7534,5536,italian
7535,30894,chinese
7536,2366,southern_us
7537,17105,italian
7538,15327,chinese
7539,41887,italian
7540,5920,british
7541,32376,southern_us
7542,27864,chinese
7543,10361,italian
7544,20878,french
7545,25461,southern_us
7546,14051,indian
7547,44849,british
7548,1541,mexican
7549,908,indian
7550,12059,italian
7551,19464,french
7552,6120,indian
7553,34498,italian
7554,16666,southern_us
7555,19118,vietnamese
7556,1484,mexican
7557,47998,italian
7558,30282,japanese
7559,28974,southern_us
7560,16893,italian
7561,49223,indian
7562,35482,italian
7563,29500,indian
7564,26270,japanese
7565,21551,italian
7566,18571,french
7567,4144,irish
7568,8436,italian
7569,24343,filipino
7570,5706,indian
7571,34003,french
7572,31332,chinese
7573,30861,italian
7574,25779,filipino
7575,5531,chinese
7576,9085,chinese
7577,14711,indian
7578,31632,french
7579,38002,french
7580,4562,brazilian
7581,26604,british
7582,21800,cajun_creole
7583,25844,southern_us
7584,6113,indian
7585,48105,cajun_creole
7586,26886,italian
7587,30639,italian
7588,41040,british
7589,35359,italian
7590,40971,italian
7591,26403,indian
7592,45138,japanese
7593,27629,french
7594,16379,mexican
7595,39698,mexican
7596,43697,japanese
7597,12935,jamaican
7598,30260,french
7599,27705,italian
7600,30896,french
7601,33072,british
7602,18562,french
7603,27340,italian
7604,39247,british
7605,35549,mexican
7606,17226,mexican
7607,42827,italian
7608,48490,italian
7609,38311,thai
7610,17539,indian
7611,10841,italian
7612,13689,mexican
7613,5138,thai
7614,18428,greek
7615,47495,chinese
7616,3844,italian
7617,41911,french
7618,28558,indian
7619,37652,vietnamese
7620,43320,italian
7621,3265,greek
7622,30471,mexican
7623,37488,mexican
7624,46154,southern_us
7625,17884,southern_us
7626,41232,mexican
7627,18734,mexican
7628,13743,italian
7629,36343,indian
7630,7030,chinese
7631,24613,japanese
7632,38710,indian
7633,12280,indian
7634,29996,french
7635,27749,filipino
7636,8235,italian
7637,2938,cajun_creole
7638,47824,french
7639,21818,japanese
7640,10005,chinese
7641,27040,italian
7642,48042,italian
7643,18261,chinese
7644,44149,french
7645,17768,indian
7646,17698,french
7647,1200,southern_us
7648,17410,indian
7649,12595,southern_us
7650,48891,british
7651,17784,italian
7652,11882,french
7653,38280,italian
7654,480,korean
7655,26355,french
7656,45386,mexican
7657,42955,french
7658,31678,chinese
7659,4506,russian
7660,44155,chinese
7661,11633,italian
7662,21253,mexican
7663,46025,italian
7664,10314,british
7665,46874,filipino
7666,38432,italian
7667,48935,italian
7668,2490,french
7669,8591,mexican
7670,26318,chinese
7671,37469,greek
7672,4102,greek
7673,15647,italian
7674,9121,indian
7675,7929,italian
7676,38228,french
7677,14957,french
7678,18414,irish
7679,5231,southern_us
7680,33604,french
7681,12735,italian
7682,19523,chinese
7683,7853,british
7684,33163,chinese
7685,5630,indian
7686,35049,french
7687,7965,mexican
7688,39821,mexican
7689,27157,southern_us
7690,28318,irish
7691,11275,french
7692,4034,japanese
7693,37380,greek
7694,3470,cajun_creole
7695,701,french
7696,37996,indian
7697,10483,chinese
7698,18610,chinese
7699,42759,italian
7700,11426,italian
7701,44136,indian
7702,24261,chinese
7703,8985,chinese
7704,28040,indian
7705,31071,british
7706,6453,indian
7707,48762,italian
7708,36159,moroccan
7709,21417,japanese
7710,26451,italian
7711,19979,italian
7712,44803,italian
7713,35560,italian
7714,39937,brazilian
7715,6593,vietnamese
7716,31735,mexican
7717,13153,japanese
7718,1411,brazilian
7719,31664,italian
7720,32101,mexican
7721,33367,japanese
7722,46628,mexican
7723,32747,italian
7724,2377,italian
7725,14640,british
7726,48493,mexican
7727,6752,japanese
7728,17519,indian
7729,45167,greek
7730,5975,mexican
7731,28189,french
7732,37891,italian
7733,31530,italian
7734,22880,mexican
7735,41020,italian
7736,32047,italian
7737,30877,southern_us
7738,6700,mexican
7739,34641,chinese
7740,25706,greek
7741,35164,mexican
7742,10066,french
7743,11681,italian
7744,40920,french
7745,43481,russian
7746,33705,mexican
7747,46679,french
7748,17635,indian
7749,6235,mexican
7750,49572,mexican
7751,14373,southern_us
7752,25511,southern_us
7753,47652,mexican
7754,24214,filipino
7755,40625,chinese
7756,20447,italian
7757,13533,southern_us
7758,10195,filipino
7759,27795,filipino
7760,23014,korean
7761,7561,mexican
7762,23812,chinese
7763,24952,italian
7764,41557,italian
7765,15847,southern_us
7766,20202,italian
7767,16301,korean
7768,27106,italian
7769,5037,southern_us
7770,15253,french
7771,22270,spanish
7772,39918,indian
7773,11398,italian
7774,44174,mexican
7775,8231,french
7776,34639,japanese
7777,33855,southern_us
7778,14041,italian
7779,37934,italian
7780,6104,chinese
7781,27251,french
7782,47206,italian
7783,46137,indian
7784,31102,french
7785,33073,chinese
7786,4661,spanish
7787,25610,french
7788,31029,italian
7789,23440,indian
7790,42385,indian
7791,45895,italian
7792,34229,cajun_creole
7793,31486,japanese
7794,47198,italian
7795,23006,french
7796,14166,filipino
7797,12425,mexican
7798,46583,greek
7799,20880,italian
7800,13762,southern_us
7801,47701,southern_us
7802,26679,indian
7803,7296,italian
7804,8520,italian
7805,34428,british
7806,40138,italian
7807,1967,southern_us
7808,12854,mexican
7809,12646,french
7810,40178,brazilian
7811,16990,italian
7812,172,filipino
7813,28381,chinese
7814,41826,indian
7815,36860,mexican
7816,20795,italian
7817,6626,british
7818,20589,japanese
7819,4024,french
7820,34359,mexican
7821,29651,chinese
7822,49442,italian
7823,5049,chinese
7824,1337,irish
7825,29433,italian
7826,10717,southern_us
7827,15957,indian
7828,20499,mexican
7829,38018,italian
7830,18150,brazilian
7831,46524,mexican
7832,40473,mexican
7833,21554,filipino
7834,42695,mexican
7835,48951,mexican
7836,46544,southern_us
7837,8376,irish
7838,33109,filipino
7839,41448,brazilian
7840,11784,british
7841,36889,italian
7842,47140,mexican
7843,16207,mexican
7844,4708,italian
7845,9630,french
7846,43778,italian
7847,5540,italian
7848,33015,mexican
7849,32258,brazilian
7850,49287,indian
7851,36720,indian
7852,14956,italian
7853,36140,southern_us
7854,31818,indian
7855,15827,greek
7856,16331,greek
7857,39064,french
7858,17103,filipino
7859,42799,mexican
7860,46829,mexican
7861,39560,french
7862,19496,italian
7863,23809,greek
7864,4056,mexican
7865,1214,indian
7866,27520,greek
7867,28815,mexican
7868,38950,brazilian
7869,9720,french
7870,16896,cajun_creole
7871,23108,italian
7872,44539,french
7873,45542,italian
7874,10080,italian
7875,10467,indian
7876,29668,japanese
7877,6948,british
7878,18308,italian
7879,41138,japanese
7880,35252,french
7881,45559,french
7882,45169,chinese
7883,22539,italian
7884,14601,italian
7885,46738,southern_us
7886,36644,mexican
7887,18064,indian
7888,12989,indian
7889,29125,filipino
7890,10810,french
7891,39796,mexican
7892,30688,indian
7893,25386,chinese
7894,5550,indian
7895,26998,mexican
7896,30398,brazilian
7897,40333,korean
7898,24265,italian
7899,18953,southern_us
7900,24287,italian
7901,36631,southern_us
7902,33500,french
7903,9719,japanese
7904,18589,italian
7905,25430,italian
7906,48525,mexican
7907,4337,italian
7908,30578,southern_us
7909,18333,southern_us
7910,7556,french
7911,13108,french
7912,30208,cajun_creole
7913,23114,mexican
7914,46118,italian
7915,37800,italian
7916,3390,greek
7917,7445,japanese
7918,34030,brazilian
7919,40358,chinese
7920,40028,spanish
7921,45708,italian
7922,7393,japanese
7923,3619,british
7924,29848,indian
7925,25705,mexican
7926,25919,italian
7927,4874,greek
7928,47709,mexican
7929,30281,mexican
7930,16044,southern_us
7931,1353,chinese
7932,1339,indian
7933,48060,brazilian
7934,12829,southern_us
7935,24191,japanese
7936,3859,korean
7937,10744,mexican
7938,45958,italian
7939,9028,spanish
7940,45733,brazilian
7941,21752,mexican
7942,21085,indian
7943,45884,cajun_creole
7944,22860,vietnamese
7945,39506,italian
7946,25569,chinese
7947,36896,irish
7948,33018,filipino
7949,15341,mexican
7950,18983,italian
7951,5885,chinese
7952,18704,italian
7953,31610,cajun_creole
7954,3401,indian
7955,35168,mexican
7956,29209,mexican
7957,36347,chinese
7958,1785,thai
7959,38673,filipino
7960,49486,chinese
7961,13583,chinese
7962,33926,indian
7963,40470,mexican
7964,26337,greek
7965,6731,cajun_creole
7966,44459,japanese
7967,22824,japanese
7968,29264,british
7969,25558,cajun_creole
7970,23080,chinese
7971,14670,italian
7972,27553,mexican
7973,17525,mexican
7974,6077,irish
7975,24098,italian
7976,2510,italian
7977,26921,british
7978,23088,mexican
7979,31468,italian
7980,32381,indian
7981,44835,british
7982,32368,mexican
7983,27208,southern_us
7984,14242,italian
7985,19659,korean
7986,43094,cajun_creole
7987,15760,french
7988,11814,italian
7989,15262,french
7990,21825,italian
7991,39447,italian
7992,18247,mexican
7993,32682,french
7994,37504,irish
7995,20319,british
7996,32522,french
7997,44455,irish
7998,49148,italian
7999,2114,vietnamese
8000,31361,mexican
8001,28348,italian
8002,22226,indian
8003,33911,greek
8004,16916,southern_us
8005,35988,italian
8006,43563,spanish
8007,35964,southern_us
8008,26651,brazilian
8009,15924,chinese
8010,48851,japanese
8011,23692,french
8012,44971,italian
8013,31673,italian
8014,11741,brazilian
8015,1087,mexican
8016,36591,mexican
8017,24651,chinese
8018,16791,french
8019,28578,greek
8020,4537,indian
8021,24876,greek
8022,31584,greek
8023,39456,chinese
8024,39474,italian
8025,11103,italian
8026,17650,southern_us
8027,40495,mexican
8028,3434,mexican
8029,10911,mexican
8030,35249,vietnamese
8031,8344,indian
8032,47259,italian
8033,42808,indian
8034,39649,greek
8035,316,irish
8036,43351,italian
8037,32617,mexican
8038,27624,chinese
8039,8796,indian
8040,43592,mexican
8041,45582,southern_us
8042,31146,french
8043,22025,french
8044,33118,chinese
8045,7641,french
8046,48678,irish
8047,36267,italian
8048,29542,southern_us
8049,15157,indian
8050,14285,french
8051,40043,italian
8052,3532,french
8053,16823,thai
8054,4961,italian
8055,27022,mexican
8056,41659,vietnamese
8057,31690,indian
8058,41702,thai
8059,13661,italian
8060,8855,british
8061,30533,italian
8062,30909,italian
8063,47943,indian
8064,45916,british
8065,33460,british
8066,35100,thai
8067,31513,italian
8068,15005,chinese
8069,21308,indian
8070,14321,mexican
8071,719,french
8072,45509,mexican
8073,10308,french
8074,2071,indian
8075,853,chinese
8076,30255,italian
8077,47546,french
8078,13974,cajun_creole
8079,11583,italian
8080,36373,indian
8081,45398,italian
8082,36622,brazilian
8083,46510,italian
8084,15712,mexican
8085,36418,korean
8086,38314,chinese
8087,27960,italian
8088,14656,indian
8089,3838,brazilian
8090,18439,italian
8091,15998,southern_us
8092,31815,indian
8093,21879,mexican
8094,40095,filipino
8095,43972,french
8096,23982,french
8097,23836,southern_us
8098,46159,chinese
8099,4302,french
8100,35145,french
8101,30222,moroccan
8102,30560,mexican
8103,19781,southern_us
8104,16250,mexican
8105,32866,brazilian
8106,31665,indian
8107,47334,vietnamese
8108,34527,mexican
8109,5760,greek
8110,13027,italian
8111,20855,cajun_creole
8112,8816,cajun_creole
8113,45001,italian
8114,9143,cajun_creole
8115,19989,italian
8116,42673,french
8117,30565,chinese
8118,26924,british
8119,22404,indian
8120,4272,mexican
8121,2728,french
8122,26853,french
8123,20862,british
8124,25107,southern_us
8125,38168,chinese
8126,7053,french
8127,28624,italian
8128,7237,mexican
8129,18398,chinese
8130,46793,french
8131,31501,italian
8132,20617,italian
8133,28046,japanese
8134,17167,british
8135,30370,chinese
8136,31984,indian
8137,25643,italian
8138,6394,japanese
8139,34282,thai
8140,47658,mexican
8141,24087,indian
8142,26732,mexican
8143,29627,indian
8144,37412,indian
8145,15435,greek
8146,26066,italian
8147,47869,italian
8148,48059,southern_us
8149,39577,filipino
8150,41509,greek
8151,34606,indian
8152,2021,french
8153,2532,french
8154,27724,jamaican
8155,8754,mexican
8156,4301,moroccan
8157,25137,italian
8158,24483,italian
8159,8566,italian
8160,46526,british
8161,42148,french
8162,17663,filipino
8163,25669,mexican
8164,4011,mexican
8165,19432,italian
8166,11439,mexican
8167,1162,vietnamese
8168,20953,chinese
8169,38796,greek
8170,30043,chinese
8171,36182,italian
8172,33840,french
8173,43911,southern_us
8174,5736,chinese
8175,17534,japanese
8176,51,italian
8177,1032,japanese
8178,32889,italian
8179,34487,brazilian
8180,49264,cajun_creole
8181,5804,cajun_creole
8182,9724,chinese
8183,4112,cajun_creole
8184,16786,chinese
8185,2781,indian
8186,5785,indian
8187,17249,japanese
8188,27894,italian
8189,11444,indian
8190,35396,italian
8191,15083,italian
8192,36320,cajun_creole
8193,49475,chinese
8194,32585,korean
8195,22474,italian
8196,3014,italian
8197,40396,italian
8198,36634,mexican
8199,18543,chinese
8200,22089,japanese
8201,33545,southern_us
8202,29049,southern_us
8203,9681,italian
8204,31476,mexican
8205,46081,italian
8206,1293,indian
8207,3830,mexican
8208,49201,korean
8209,4236,southern_us
8210,17185,cajun_creole
8211,48757,southern_us
8212,48277,southern_us
8213,19192,indian
8214,23579,japanese
8215,867,french
8216,919,italian
8217,11704,indian
8218,10939,southern_us
8219,6397,italian
8220,21926,chinese
8221,41831,mexican
8222,29221,indian
8223,15627,italian
8224,24228,mexican
8225,31854,mexican
8226,45533,mexican
8227,24915,korean
8228,6750,cajun_creole
8229,43562,thai
8230,37717,french
8231,8060,spanish
8232,27317,mexican
8233,23501,mexican
8234,22255,italian
8235,27812,french
8236,31490,indian
8237,43951,chinese
8238,11407,italian
8239,31821,brazilian
8240,32173,indian
8241,36050,italian
8242,18967,british
8243,20530,mexican
8244,21805,southern_us
8245,28743,mexican
8246,29386,mexican
8247,28475,indian
8248,48106,mexican
8249,14681,british
8250,49120,french
8251,27651,chinese
8252,2803,mexican
8253,27372,italian
8254,25807,chinese
8255,25050,italian
8256,35790,french
8257,42729,mexican
8258,6419,irish
8259,19723,french
8260,11569,chinese
8261,10002,cajun_creole
8262,28748,italian
8263,33729,chinese
8264,6109,japanese
8265,9245,french
8266,6013,chinese
8267,4408,cajun_creole
8268,3973,italian
8269,5079,cajun_creole
8270,43736,french
8271,43841,french
8272,17547,mexican
8273,1014,filipino
8274,16213,cajun_creole
8275,27984,french
8276,16158,chinese
8277,13703,italian
8278,7838,vietnamese
8279,40922,chinese
8280,15497,southern_us
8281,18323,french
8282,24432,british
8283,4125,mexican
8284,47287,mexican
8285,27909,greek
8286,42533,british
8287,41140,french
8288,12009,southern_us
8289,24666,vietnamese
8290,9000,italian
8291,33269,italian
8292,35110,mexican
8293,14557,italian
8294,1002,italian
8295,3870,brazilian
8296,44030,cajun_creole
8297,4669,french
8298,18282,japanese
8299,25388,italian
8300,30918,indian
8301,31096,mexican
8302,11806,chinese
8303,35840,italian
8304,29994,southern_us
8305,16630,mexican
8306,4862,filipino
8307,6376,mexican
8308,21696,greek
8309,2875,japanese
8310,11132,italian
8311,22506,french
8312,1397,mexican
8313,17443,spanish
8314,21524,italian
8315,29622,mexican
8316,36085,british
8317,39557,japanese
8318,2648,korean
8319,40347,indian
8320,38771,italian
8321,44395,mexican
8322,39038,italian
8323,24321,mexican
8324,47886,brazilian
8325,15905,mexican
8326,3533,southern_us
8327,36315,indian
8328,46414,mexican
8329,29440,irish
8330,4754,thai
8331,17729,japanese
8332,42372,japanese
8333,34214,filipino
8334,9500,chinese
8335,25896,japanese
8336,12995,indian
8337,11756,japanese
8338,22586,italian
8339,32800,italian
8340,10408,mexican
8341,10572,italian
8342,24046,mexican
8343,30697,italian
8344,46439,chinese
8345,38885,italian
8346,20199,chinese
8347,45830,french
8348,10050,mexican
8349,20936,mexican
8350,32765,italian
8351,28668,french
8352,45215,southern_us
8353,6217,cajun_creole
8354,40777,mexican
8355,46472,greek
8356,2281,french
8357,38572,french
8358,6585,mexican
8359,14684,mexican
8360,9667,italian
8361,14907,cajun_creole
8362,8693,italian
8363,18101,italian
8364,21028,indian
8365,18313,italian
8366,9982,french
8367,6976,french
8368,40781,indian
8369,46741,moroccan
8370,3444,chinese
8371,45802,italian
8372,12432,french
8373,6856,french
8374,23581,british
8375,9211,french
8376,34069,british
8377,22324,jamaican
8378,26983,brazilian
8379,35515,greek
8380,19409,cajun_creole
8381,9731,moroccan
8382,39758,brazilian
8383,42449,vietnamese
8384,22877,korean
8385,23264,indian
8386,26064,italian
8387,9606,italian
8388,7595,chinese
8389,10261,southern_us
8390,24981,chinese
8391,47183,japanese
8392,12375,italian
8393,23489,irish
8394,3309,french
8395,44269,italian
8396,21212,italian
8397,44846,italian
8398,3875,greek
8399,36756,indian
8400,9086,italian
8401,29308,mexican
8402,19797,french
8403,21599,italian
8404,36287,indian
8405,27373,chinese
8406,12132,mexican
8407,24708,italian
8408,22669,irish
8409,46213,mexican
8410,47599,moroccan
8411,37858,indian
8412,46458,southern_us
8413,34236,southern_us
8414,7138,italian
8415,4875,southern_us
8416,24731,french
8417,11611,french
8418,20894,cajun_creole
8419,12151,french
8420,49053,mexican
8421,43792,chinese
8422,6018,filipino
8423,42349,vietnamese
8424,29888,greek
8425,30048,mexican
8426,8955,chinese
8427,5600,italian
8428,31683,filipino
8429,20995,french
8430,24548,cajun_creole
8431,10270,italian
8432,28782,chinese
8433,13966,indian
8434,44278,french
8435,40731,indian
8436,19851,indian
8437,12641,chinese
8438,17720,filipino
8439,37801,japanese
8440,13693,indian
8441,603,french
8442,8988,mexican
8443,24909,french
8444,43047,mexican
8445,11217,chinese
8446,22969,french
8447,39295,french
8448,44185,french
8449,327,mexican
8450,12836,indian
8451,11299,french
8452,34168,french
8453,15066,thai
8454,13971,italian
8455,20664,cajun_creole
8456,49079,italian
8457,6770,british
8458,37297,indian
8459,44681,italian
8460,25754,indian
8461,28550,british
8462,29004,vietnamese
8463,49518,southern_us
8464,46998,mexican
8465,4823,indian
8466,15740,southern_us
8467,49054,southern_us
8468,19638,brazilian
8469,43786,mexican
8470,10856,mexican
8471,3192,mexican
8472,1796,filipino
8473,236,filipino
8474,37505,mexican
8475,21677,chinese
8476,38126,thai
8477,20081,chinese
8478,10068,indian
8479,27020,mexican
8480,40715,greek
8481,4271,indian
8482,17579,greek
8483,27270,greek
8484,28267,french
8485,27677,southern_us
8486,32604,brazilian
8487,37138,cajun_creole
8488,6294,indian
8489,32315,french
8490,41792,italian
8491,16595,filipino
8492,34078,korean
8493,13794,irish
8494,48213,mexican
8495,31810,mexican
8496,9232,italian
8497,20850,mexican
8498,16448,italian
8499,17795,indian
8500,30674,mexican
8501,29811,italian
8502,33646,italian
8503,10369,brazilian
8504,35048,italian
8505,46730,italian
8506,11477,italian
8507,5846,cajun_creole
8508,24667,chinese
8509,22900,mexican
8510,9423,indian
8511,42347,filipino
8512,10922,southern_us
8513,15777,mexican
8514,1195,italian
8515,29279,indian
8516,17614,mexican
8517,21031,italian
8518,9019,mexican
8519,8853,moroccan
8520,27544,mexican
8521,4608,mexican
8522,2769,french
8523,10110,mexican
8524,31823,cajun_creole
8525,26227,mexican
8526,24508,chinese
8527,43947,korean
8528,47277,thai
8529,22220,chinese
8530,33214,chinese
8531,33312,italian
8532,7928,french
8533,32869,british
8534,42076,french
8535,36891,mexican
8536,30152,korean
8537,313,italian
8538,47091,greek
8539,14514,indian
8540,18235,southern_us
8541,26042,british
8542,35038,mexican
8543,13978,italian
8544,47002,chinese
8545,21094,indian
8546,13017,indian
8547,16372,chinese
8548,31550,filipino
8549,370,italian
8550,23916,italian
8551,16521,filipino
8552,22802,french
8553,16357,italian
8554,21960,filipino
8555,13401,italian
8556,46443,italian
8557,28013,chinese
8558,47479,italian
8559,28441,italian
8560,48359,mexican
8561,4193,japanese
8562,10128,italian
8563,31943,french
8564,22214,indian
8565,19154,french
8566,40075,italian
8567,28502,british
8568,26138,southern_us
8569,43438,brazilian
8570,2242,indian
8571,26504,french
8572,39388,korean
8573,30011,mexican
8574,21840,french
8575,46986,italian
8576,47365,filipino
8577,16845,chinese
8578,14543,chinese
8579,26612,mexican
8580,24167,french
8581,16540,indian
8582,11760,cajun_creole
8583,27205,mexican
8584,27053,brazilian
8585,11126,french
8586,4673,greek
8587,6873,southern_us
8588,6924,mexican
8589,1156,brazilian
8590,35065,filipino
8591,25018,chinese
8592,2013,french
8593,41180,italian
8594,133,irish
8595,15558,chinese
8596,25721,greek
8597,36543,southern_us
8598,4381,chinese
8599,12857,southern_us
8600,43016,indian
8601,44901,korean
8602,47981,italian
8603,17942,jamaican
8604,10158,italian
8605,11575,mexican
8606,2784,korean
8607,229,french
8608,3330,southern_us
8609,8096,indian
8610,10475,italian
8611,28164,french
8612,40324,chinese
8613,35644,french
8614,12882,southern_us
8615,36403,mexican
8616,31482,indian
8617,19854,greek
8618,34136,mexican
8619,26289,french
8620,24955,southern_us
8621,3785,indian
8622,42392,italian
8623,40628,mexican
8624,4253,italian
8625,19562,french
8626,1189,italian
8627,27870,italian
8628,339,southern_us
8629,36589,greek
8630,519,chinese
8631,26577,vietnamese
8632,9258,italian
8633,18690,french
8634,41665,french
8635,4485,mexican
8636,6221,vietnamese
8637,8131,french
8638,27672,cajun_creole
8639,13033,jamaican
8640,34580,indian
8641,30508,chinese
8642,38865,mexican
8643,47149,italian
8644,24924,french
8645,38795,chinese
8646,44825,french
8647,36855,mexican
8648,48305,british
8649,19482,brazilian
8650,8935,mexican
8651,37946,italian
8652,13755,indian
8653,47007,italian
8654,34742,chinese
8655,8527,indian
8656,19206,french
8657,25799,korean
8658,26985,chinese
8659,49104,french
8660,47871,cajun_creole
8661,45767,russian
8662,42406,british
8663,39016,mexican
8664,32666,chinese
8665,47848,italian
8666,23698,italian
8667,21671,brazilian
8668,9897,chinese
8669,5454,indian
8670,45957,greek
8671,41165,spanish
8672,4571,french
8673,29052,mexican
8674,26740,french
8675,12496,french
8676,28878,greek
8677,45139,italian
8678,256,italian
8679,5311,british
8680,32114,indian
8681,36869,french
8682,39652,italian
8683,25933,british
8684,38099,italian
8685,38369,british
8686,22489,southern_us
8687,11365,indian
8688,48544,irish
8689,22670,spanish
8690,1218,italian
8691,39519,french
8692,8839,italian
8693,36245,mexican
8694,14797,mexican
8695,5268,mexican
8696,10358,chinese
8697,10036,french
8698,37307,mexican
8699,40597,mexican
8700,29688,mexican
8701,19783,french
8702,423,mexican
8703,27353,mexican
8704,19759,chinese
8705,10429,japanese
8706,45689,italian
8707,1169,japanese
8708,34243,french
8709,32838,italian
8710,48853,mexican
8711,45757,italian
8712,27531,southern_us
8713,32236,brazilian
8714,34638,chinese
8715,47946,indian
8716,30598,mexican
8717,1749,chinese
8718,21939,moroccan
8719,30875,french
8720,42792,indian
8721,12380,mexican
8722,48403,chinese
8723,34186,jamaican
8724,15900,jamaican
8725,38907,mexican
8726,35447,italian
8727,31842,chinese
8728,33953,southern_us
8729,20569,italian
8730,29822,italian
8731,584,cajun_creole
8732,24004,mexican
8733,43265,italian
8734,29251,italian
8735,33798,french
8736,21312,italian
8737,3739,chinese
8738,24748,mexican
8739,25311,cajun_creole
8740,43715,korean
8741,21934,indian
8742,20538,indian
8743,48840,brazilian
8744,6586,vietnamese
8745,37771,filipino
8746,6112,british
8747,47944,italian
8748,38275,italian
8749,28126,italian
8750,22422,indian
8751,5305,french
8752,35772,italian
8753,5341,brazilian
8754,49491,chinese
8755,743,italian
8756,26558,french
8757,13925,indian
8758,41764,indian
8759,36120,irish
8760,6952,french
8761,40620,british
8762,17124,japanese
8763,23444,chinese
8764,1977,italian
8765,13417,mexican
8766,42123,chinese
8767,45457,mexican
8768,1655,indian
8769,33346,french
8770,26981,chinese
8771,3067,greek
8772,25273,italian
8773,16897,french
8774,10284,italian
8775,45324,french
8776,33733,italian
8777,33326,indian
8778,39337,italian
8779,13674,mexican
8780,3726,southern_us
8781,4501,french
8782,48437,vietnamese
8783,22443,italian
8784,38069,chinese
8785,37740,mexican
8786,26973,italian
8787,33399,indian
8788,9358,chinese
8789,24784,greek
8790,46043,southern_us
8791,21798,indian
8792,13422,greek
8793,33081,italian
8794,48878,filipino
8795,11370,indian
8796,30817,italian
8797,28004,indian
8798,18349,irish
8799,9561,greek
8800,36933,chinese
8801,8157,chinese
8802,22382,french
8803,25500,brazilian
8804,39490,chinese
8805,18710,japanese
8806,35004,mexican
8807,17719,french
8808,19256,southern_us
8809,48264,southern_us
8810,52,chinese
8811,43628,italian
8812,41707,spanish
8813,29524,chinese
8814,23716,italian
8815,6355,french
8816,16054,chinese
8817,39766,cajun_creole
8818,44868,italian
8819,46752,italian
8820,8413,italian
8821,49260,indian
8822,45751,cajun_creole
8823,34634,greek
8824,2405,italian
8825,48092,korean
8826,9995,italian
8827,3165,french
8828,19395,chinese
8829,9715,italian
8830,41697,filipino
8831,20053,chinese
8832,38879,filipino
8833,30008,filipino
8834,12349,indian
8835,16217,mexican
8836,36621,mexican
8837,40661,southern_us
8838,48599,greek
8839,22501,brazilian
8840,2192,japanese
8841,35798,italian
8842,46899,mexican
8843,520,italian
8844,43283,chinese
8845,20397,italian
8846,10162,chinese
8847,24135,french
8848,17849,filipino
8849,37654,indian
8850,26158,filipino
8851,5428,french
8852,18673,italian
8853,34525,cajun_creole
8854,17364,greek
8855,33684,french
8856,9802,french
8857,24240,italian
8858,11809,cajun_creole
8859,41184,french
8860,23188,southern_us
8861,31228,mexican
8862,6443,mexican
8863,1231,indian
8864,10733,indian
8865,40737,french
8866,35499,filipino
8867,8318,french
8868,47684,chinese
8869,15563,brazilian
8870,7349,southern_us
8871,48592,italian
8872,47078,mexican
8873,18835,french
8874,6332,french
8875,16661,french
8876,10943,vietnamese
8877,46362,mexican
8878,38598,italian
8879,42888,mexican
8880,24256,mexican
8881,44570,korean
8882,29791,mexican
8883,24175,mexican
8884,36713,mexican
8885,40644,chinese
8886,28655,korean
8887,2848,italian
8888,34162,indian
8889,26633,chinese
8890,43273,mexican
8891,48550,french
8892,37308,mexican
8893,19005,southern_us
8894,1921,southern_us
8895,8472,italian
8896,44040,filipino
8897,12770,southern_us
8898,11145,korean
8899,6660,british
8900,20760,southern_us
8901,42642,chinese
8902,4662,chinese
8903,26597,mexican
8904,39988,brazilian
8905,44052,italian
8906,15811,southern_us
8907,46315,french
8908,5398,japanese
8909,40009,mexican
8910,15089,mexican
8911,28628,japanese
8912,39013,mexican
8913,1963,southern_us
8914,8842,cajun_creole
8915,31195,italian
8916,37598,indian
8917,24539,indian
8918,39305,mexican
8919,23465,indian
8920,36550,italian
8921,33725,indian
8922,29517,southern_us
8923,11675,japanese
8924,23852,chinese
8925,42909,french
8926,37054,chinese
8927,12000,indian
8928,9166,italian
8929,47048,chinese
8930,22116,vietnamese
8931,45240,mexican
8932,33943,french
8933,15308,italian
8934,38756,russian
8935,32704,southern_us
8936,29469,japanese
8937,47877,brazilian
8938,48756,mexican
8939,21975,moroccan
8940,29429,french
8941,20881,mexican
8942,47414,mexican
8943,9345,mexican
8944,47011,french
8945,27112,italian
8946,20402,british
8947,45341,mexican
8948,32670,indian
8949,41698,greek
8950,19857,mexican
8951,42417,mexican
8952,32254,british
8953,2942,indian
8954,46855,italian
8955,20696,italian
8956,48300,mexican
8957,192,italian
8958,32018,french
8959,36695,indian
8960,48964,chinese
8961,12766,italian
8962,42491,cajun_creole
8963,38537,japanese
8964,22752,filipino
8965,13104,indian
8966,24203,southern_us
8967,38935,greek
8968,805,mexican
8969,3417,italian
8970,10861,mexican
8971,26640,southern_us
8972,45720,chinese
8973,49419,southern_us
8974,40352,jamaican
8975,23447,cajun_creole
8976,35394,italian
8977,10875,filipino
8978,33773,french
8979,1539,mexican
8980,27817,southern_us
